sep=,
id,pageCat,imageCat,numberCat,itemInVolume,titleCat,titleBib,titleNormalized,author1,author2,author3,author4,contributor1,contributor2,contributor3,contributor4,place1,place2,publishers,year,format,histSubject,subjects,genres,mediaType,languages,systemManifestation,idManifestation,institutionOriginal,shelfmarkOriginal,provenanceAttribute,digitalCopyOriginal,targetOPAC,searchID,titleWork,systemWork,idWork,bound,comment,digitalCopy,copiesHAB
bahnsen602,15,73,16,0,"Severini. (Petri) Idea Medicinae Philosophicae.","Idea medicinae philosophicae",,"Severinus, Petrus#128402091",,,,,,,,,,,,4°,"Libri Chymici",Medizin,,Druck,lat,,"Ausgabe nicht bestimmbar",,,,,,,,,,1,"Entweder STCN 079306047 (Erscheinungsjahr 1660) oder VD16 S 6884 (Erscheinungsjahr 1571; Digitalisat). Ausgabe im VD17 v. 1616 (siehe VD17 12:161977F) ist im Format 8° und kommt daher nicht in Betracht.",http://nbn-resolving.de/urn:nbn:de:hbz:061:2-30406,
bahnsen603,15,73,17,0,"Lomparti Introductio in Artem Chymicam. 1571.","INTRODVCTIO.|| IN DIVINAM || CHEMIAE ARTEM || INTEGRA MAGISTRI BO=||NI LOMBARDI FERRARI-||ensis Physici.|| Nunc primùm integra in lucem editae.||","Introductio in divinam chemiae artem","Bonus, Petrus#100050840",,,,,,,,Basel#getty7007269,,"Perna, Peter",1572,4°,"Libri Chymici",,,Druck,lat,VD16,"B 6649",,,,,,,,,,1,"Abweichenes Erscheinungsjahr: 1572 statt 1571",http://www.mdz-nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:de:bvb:12-bsb10982167-6,
bahnsen604,15,73,18,0,"J. Quercenati von Haupt Kranckheiten. 1634.","Josephi Quercetani, M.D. Königlichen Rahts und Leib-Artzes Tetras. Daß ist/ Von den allerschwersten deß gantzen haupts zuständen unnd kranckheitten : Auß der aller gelehrtesten so wol Dogmatisten als Hermetisten (wie mans nennet) schrifften und büchern auffs fleissigest zusammen gelesen ... ; Zu welchen auch kommen ... eine grosse menge/ der außerleßnesten Spagyrischen/ Artzneyen/ nicht allein wie sie künstlich bereittet/ sondern auch wie sie sollen heilsamlich und nutzlich gebraucht werden / Vormahls Frantzösisch und Lateinisch publicirt. Nun aber ... in unsere Teutsche Sprach versetzet. Durch/ M. Thomam Keßlern ...","Tetras gravissimorum totius capitis affectuum <dt.>","Du Chesne, Joseph#124523072",,,,"Kessler, Thomas#124556922",,,,Straßburg#getty7012346,,"Zetzner, Eberhard",1634,4°,"Libri Chymici",Alchemie,Arzneibuch,Druck,ger,VD17,23:290983Q,,,,,,,,,,1,"Brüning, V. F. Bibliographie der alchemistischen Literatur 1590. Unter dem Namen Josephus Quercetanus (d.i. Joseph Du Chesne) erschienen.",http://diglib.hab.de/drucke/38-8-med-2s/start.htm,
bahnsen605,15,73,19,0,"Plinius Secundus. Nederduytsch.",,,,,,,,,,,,,,,4°,"Libri Chymici",,,Druck,,,,,,,,,,,,,1,,,
bahnsen606,15,73,20,0,"[Plinius Secundus] de Mundi Histori. 1553.","C. PLINII LIBER || Secundus de mundi || historia || CVM COMMENATRIIS IACOBI || MILICHII, DILIGENTER CONSCRI=||ptis, & postremò ab autore recognitis,|| & multis in locis auctis. Anno || Domini 1552.|| ... Vnà cum Indice utili & necessario.||","De mundi historia","Plinius Secundus, Gaius#118595083",,,,,,,,"Frankfurt am Main#getty7005293",,"Braubach, Peter",1553,4°,"Libri Chymici",,"Kommentar: hist.",Druck,lat,VD16,"ZV 12581",,,,,,,,,,1,,http://nbn-resolving.de/urn:nbn:de:gbv:3:1-119504,
bahnsen607,15,73,21,0,"B. Figuli Guldenes Schatzkämerlein von Kleinodien.","Thesaurinella Olympica aurea tripartita. Das ist: Ein himmlisch güldenes Schatzkämmerlein : von vielen außerlesenen Clenodien zugerüstet/ darinn der uhralte grosse und hochgebenedeyte Carfunckelstein und Tincturschatz verborgen ; In drey unterschiedliche Cellulas außgetheilet. I. Secretum Magicum D. Philippi Theophrasti Paracelsi. Item, Bernarti, Graffen von der Marck/ [et]c. Symbolum Apostolicum Cabalistisch erkläret. Item, Von der ersten Tincturwurtzel und Materia prima, Fr. Vincentii Koffsckii. II. Schola Hermetica, ... III. Lux in tenebris lucens Raymundi Lullii ... / Allen Liebhabern der Himmlischen Warheit/ unnd Hermetischen Philosophey ... Wie auch zu Beförderung der edlen Alchimey an jetzo eröffnet und publicirt Durch Benedictum Figulum ...","Thesaurinella Olympica aurea tripartita. Das ist: Ein himmlisch güldenes Schatzkämmerlein",,,,,"Figulus, Benedictus#124552889",,,,"Frankfurt am Main#getty7005293",,"Stein, Nikolaus;Richter, Wolfgang",1608,4°,"Libri Chymici",Alchemie,,Druck,ger,VD17,3:302600E,,,,,,,,,,1,"Brüning, V. F. Bibliographie der alchemistischen Literatur 916",http://digital.slub-dresden.de/ppn277818486,
bahnsen608,15,73,22,0,"L. Turneyseri Archidoxa.","ARCHIDOXA || Dorin der recht war || Motus, Lauff vnd Gang/ auch heymlikait/|| wirkung vnd krafft/ der Planeten ... || vnd ausziechung aller Suptilite=||ten, vnd das Finfte wesen/ auss den Metallen ... || Durch || Leonhart Thurneysser zum Turn/|| Reymenss weyss an Tag gebn.||",Archidoxa,"Thurneysser zum Thurn, Leonhardt#118622447",,,,,,,,Münster#getty7004445,,"Ossenbrügge, Johann;Thurneysser zum Thurn, Leonhardt",1569,4°,"Libri Chymici",Alchemie,,Druck,ger,VD16,"T 1165",,,,,,,,,,1,,http://diglib.hab.de/drucke/nd-775/start.htm,
bahnsen609,15,73,23,1,"[L. Turneyseri] Quinta Essentia.","QVINTA ESSENTIA || Das ist die H#[oe]chste Sub||tilitet/ Krafft/ vnd Wirkung/ Beider der Furtre=||felichisten ... K#[oe]nsten || der Medicina/ vnd Alchemia ... || Zu Sondrer Dancksagunge/ auch Ehr/ vnd Wolgefallen/ dem || Edlen ... Johan von der Berswort/ auch allen Kunstli=||benden/ Durch Leonhart Turneisser zum Thurn/ in || dreyzehen Bücheren Reymenwyess an tag gebn.||","Quinta essentia","Thurneysser zum Thurn, Leonhardt#118622447",,,,,,,,Münster#getty7004445,,"Ossenbrügge, Johann;Thurneysser zum Thurn, Leonhardt",1570,4°,"Libri Chymici",Alchemie,,Druck,ger;lat,VD16,"T 1207",,,,,,,,,,1,,http://www.mdz-nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:de:bvb:12-bsb10174077-2,
bahnsen610,15,73,23,2,Archidoxa.,"ARCHIDOXA || Dorin der recht war || Motus, Lauff vnd Gang/ auch heymlikait/|| wirkung vnd krafft/ der Planeten ... || vnd ausziechung aller Suptilite=||ten, vnd das Finfte wesen/ auss den Metallen ... || Durch || Leonhart Thurneysser zum Turn/|| Reymenss weyss an Tag gebn.||",Archidoxa,"Thurneysser zum Thurn, Leonhardt#118622447",,,,,,,,Münster#getty7004445,,"Ossenbrügge, Johann;Thurneysser zum Thurn, Leonhardt",1569,4°,"Libri Chymici",Alchemie,,Druck,ger,VD16,"T 1165",,,,,,,,,,1,,http://diglib.hab.de/drucke/nd-775/start.htm,
bahnsen611,15,73,24,0,"Marcolphi Collationes cum Salomone.",,,,,,,,,,,,,,,4°,"Libri Chymici",,,Druck,,,,,,,,,,,,,1,"evtl. VD 16 S 1487?",,
bahnsen612,15,73,25,0,"J. Stengels Bierkünste. 1656.","Bewerte BierKünste : Welcher massen das Bier in diesen Landen allerhand auffmerckungen nach/ mit dem Maltz/ und dem Brawen zuverfertigen/ und wie auch dasselbige Gut: Wehr: und Schmackhafftig zu machen/ unnd wenn es etwa Abschmeckendt/ Sawer/ oder dergleichen Gebrechlich were worden/ wie ihme zu helffen ; Darneben von etlichen KreuterBieren und Essige/ Wie dieselbigen zubereiten sind ... 
Und nun zum andern mahl etwas vermehret unnd gebessert / Durch Iustum Stengeln B. zu Walterßhausen.","Bewerte BierKünste","Stengel, Justus#129517917",,,,,,,,Erfurt#getty7024031,,"Birckner, Johann",,4°,"Libri Chymici",,,Druck,ger,VD17,"Ausgabe nicht nachweisbar",,,,,,,,,,1,"Erscheinungsjahr möglicherweise verdruckt. Eine Ausgabe von 1656 lässt sich nicht nachweisen. Siehe VD17 23:290886G (Erscheinungsjahr 1626).",,
bahnsen613,15,73,26,0,"Th. Paracelsi Paramirum. 1562.","Das Bůch || PARAMIRVM,|| Desz Ehrwirdigen Hocherfarnen || AVREOLI THEOPHRASTI || von Hohenheym/ Dariñ die ware || vrsachen der kranckheyten/ vnd || vollkomne Cur in kürtze erkleret || wird/ Allen Artzten nützlich || vnnd notwendig.|| Mit angehencktem IVDITIO, treff=||licher Hochgeleerter Menner/ von den || Schrifften vnnd Büchern deß || theüren PHILOSOPHI || THEOPHRASTI PA-||RACELSI.|| Jnn Druck verfertiget durch || Adamen von Bodenstein.|| ... ||",Paramirum,Paracelsus#11859169X,,,,"Bodenstein, Adam von#128619147",,,,"Mühlhausen i. E.#getty7005939",,"Schmidt, Peter",1562,4°,"Libri Chymici",,,Druck,ger,VD16,"P 518",,,,,,,,,,1,"Bearbeitet von Adam von Bodenstein.",http://reader.digitale-sammlungen.de/resolve/display/bsb10991380.html,
bahnsen614,15,73,27,1,"[Th. Paracelsi] Meteorum liber.","Das Bůch/|| METEORORVM,|| des Edlen vnd Hochgelerten Herrn || AVREOLI THEOPHRASTI || von Hohenheim/ Paracelsi genant/|| beider Artzney || Doctoris.|| Jtem:|| LIBER QVARTVS PA-||ramiri de Matrice.|| Vor in Truck nie außgangen.||",Meteororum,Paracelsus#11859169X,,,,,,,,Köln#getty7004446,,"Birckmann, Johann",1566,4°,"Libri Chymici",,Arzneibuch,Druck,ger,VD16,"P 425",,,,,,,,,,1,"Enth. Werk: Paracelsus: Liber quartus paramiri de matrice (VD16 P 524)",http://www.mdz-nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:de:bvb:12-bsb10991617-4,
bahnsen615,15,73,27,2,"Das Zehende Buch der Paradoxen. 1624.","Clavis, Oder/ Das Zehende Buch der Archidoxen. D: Philippi Theophrasti Paracelsi, Bombast von Hohenhem/ etc. Wie auch Desselben Manualis Außlegung/ sampt noch andern vortrefflichen grossen Arcanis / Biß anhero noch in grosser geheimb gehalten/ nunmehr ... ans Tageslicht gegeben/ Durch Joann, Staricium, I.U. & Medic. Licent. ...","Clavis, Oder Das Zehende Buch der Archidoxen",Paracelsus#11859169X,,,,"Staricius, Johannes#124685838",,,,Magdeburg#getty7004456,,"Francke, Johann",1624,4°,"Libri Chymici",,,Druck,ger,VD17,14:628169Z,,,,,,,,,,1,,http://digital.slub-dresden.de/ppn278786634,
bahnsen616,15,73,28,0,"L. Venturae Rosarium Novum Olympicum.","Rosarium Novum Olympicum Et Benedictum, Das ist: Ein newer Gebenedeyter Philosophischer Rosengart / Allen und jeden Filiis doctrinae Hermeticae, und D. Theophrasticae Liebhabern zu gutem trewlich eröffnet in zwen Theilen ...","Rosarium Novum Olympicum Et Benedictum","Figulus, Benedictus#124552889","Ventura, Lorenzo#124523064",,,,,,,Basel#getty7007269,,"Figulus, Benedictus",1608,4°,"Libri Chymici",Alchemie,,Druck,ger,VD17,12:133067Z,,,,,,,,,,1,"Mehrbändiges Werk.: Gesamtaufnahme: VD17 12:133067Z, Band 1: VD17 12:133068G (Digitalisat), Band 2: VD17 12:133078P. Lorenzo Ventura ist Verf. des zweiten Bandes.",http://digital.slub-dresden.de/ppn277790042,
bahnsen617,15,73,29,0,"De Villa Nova Opus Aureum. 1604.","Opus aureum D. Arnaldi De Villa Nova, Deß hoch und weit berühmten Philosophi und Medici, drey unterschiedliche Tractat von der Alchimey : Darinnen der Schatz aller Schätze/ der Philosophen Rosengarten/ unnd das gröste Geheimnuß/ aller Geheimnussen/ begrieffen. Nemblich: I. Rosarius Philosophorum. II. Flos Florum. III. Novum Lumen. Deßgleichen auch IIII. Die edle Praticka der Prophetin Mariae, Moysis Schwester. V. Das Buch Calidis, deß Sohns Iazichii, von den Geheimnussen der Alchimey. VI. Das Wercklein Kallid Rachaidibi, von den dreyen Worten. VII. Das Tractätlein Aristotelis, von der Praticken deß Philosophischen Steins. VIII. Der Ludus-Puerorum, oder das Kinderspiel/ und der Weiber Arbeit. In welchen nicht allein dieser edlen Kunst/ (welche bißhero unter vielen verborgenen Geheimnussen/ unnd verdeckten Reden der alten Philosophen/ verborgen gelegen/) getrewe Anleytung/ sondern auch der Warhafftige Schlüssel zu solcher Schatzkammer zu finden/ unnd ohne alle Hinderung und Dunckelheit männiglichen eröffnet wirdt / ... auß dem Latein mit höchstem Fleiß/ in unsere Teutsche Sprach ubersetzet/ und an Tag geben: Durch Johannem Hippodamum, Cheruscum","Opus aureum","Arnoldus de Villa Nova#118645854",,,,"Hippodamus, Johannes#128548029",,,,"Frankfurt am Main#getty7005293",,"Spies, Johann",1604,4°,"Libri Chymici",Alchemie,,Druck,ger,VD17,12:133082Z,,,,,,,,,,1,,http://digital.slub-dresden.de/ppn277076854,
bahnsen618,15,73,30,0,"J. Hippodamus vom Irrweg der Alchimisten. 1600.","Von den Jrrwegen der Alchimisten/|| Das ist:|| WOlbedenckliche Erin=||nerung/ welcher gestalt vor der vnerfahrnen || vnnd vermeinten Alchimisten vblichen vnnd doch nichts || nützigen Practicken/ neben dero hinderlichen Zufällen ... || sich männiglichen zu ver=||hüten habe.|| Dargegen aber gründliche Andeutung/ mit || was Lust/ Nutz vnd gefallen/ die jenige/ so sich auß War=||hafftem Grund der Philosophy darzu begeben/ dar=||inn recht versieren können.|| Erstlich durch ... Theobaldum || de Hohenlande Mittelburgensem in Lateinischer Sprach beschrie=||ben/ nun mehr aber ... || in Hochteutsche Sprach gantz trewlich || versetzet/ Durch || Iohannem Hippodamum Cheruscum.||","Von den Jrrwegen der Alchimisten","Hoghelande, Theobaldus van#124582958",,,,,,,,"Frankfurt am Main#getty7005293",,"Richter, Wolfgang;Spies, Johann",1600,4°,"Libri Chymici",Alchemie,,Druck,ger,VD16,"ZV 21457",,,,,,,,,,1,,http://nbn-resolving.de/urn:nbn:de:gbv:3:1-323928,
bahnsen619,15,73,31,0,"Scheelhansi Veldt-boeck van de Chirurgia. 1593.","Veldt boeck","Feldtbuch der wundtartzney <niederländ.>","Gerdorff, Hans von#133022374",,,,"Vriese, Jan Pauwelsz",,,,Amsterdam#getty7006952,,"Claesz, Cornelis;Campen, Willem Jansz van",1593,4°,"Libri Chymici",Medizin,,Druck,dut,STCN,079090737,,,,,,,,,,1,"Scheel-Hans ist Pseudonym für Hans von Gerdorff.",,
bahnsen620,15,73,32,0,"Garten der Gesundheit. Francf. 1552.","Gart der Gesundheit || Zu Latein/ HORTVS SANI=||TATIS. Sagt in vier Thei=||len/ wie hernach folget.||[Sp. 1] Von ||[Sp. 2] ... Vierfüssigen vnd Kriechenden || ... Vögeln vnd den Fliegenden || ... Fischen vnd Schwimmenden.|| ... [Sp. 3] Thieren.|| Darauß durch die natürliche Meister ge=||zogen/ was dem Menschen zu seiner gesundt=||heit dienstlich ist ... ||","Hortus sanitatis <dt.>",,,,,,,,,"Frankfurt am Main#getty7005293",,"Gülfferich, Hermann",1552,4°,"Libri Chymici",,,Druck,ger,VD16,"ZV 21794",,,,,,,,,,1,"Einziger Nachweis: ULB Halle; Verlust 2013",,
bahnsen621,15,73,33,1,"C. Clusii Lustig Gespräch vom Stahl und Eißen. 1615.","Ein nützlich und lustig Gespräche/ Von Stahl und Eisen : Darinnen dieser Metallen Würdigkeit und ArtzneyTugenden angezeiget werden / Erstlich in Spanischer Sprache geschrieben/ von ... Nicolao Monardo, und vor wenig Jahren in die Lateinische gebracht/ durch ... Carolum Clusium, Jetzo aber ... in unsere Deutsche Sprache versetzt ... durch Jeremiam Gesnerum ...  Sampt einem andern Tractätlin/ Von dem Schnee und Eyß ... 
Sampt einem andern Tractätlin/ Von dem Schnee und Eyß ...","Ein nützlich und lustig Gespräche Von Stahl und Eisen","Monardes, Nicolás#12421049X",,,,"L'Ecluse, Charles de#118890646","Gesner, Jeremias#124596509",,,Leipzig#getty7012329,Breslau#getty7007601,"Lamberg, Abraham;Eyring, Johann",1615,4°,"Libri Chymici",,,Druck,ger,VD17,23:267523Z,,,,,,,,,,1,"Bibliogr. Nachweis: Bircher, A 4652, NUC pre'56. ""Sampt einem andern Tractätlin/ Von dem Schnee und Eyß"". Übersetzt von Jeremias Gesner und Charles de L'Ecluse. Weitere Drucker/Verleger: Johann Perfert und Johann Glück.",http://resolver.staatsbibliothek-berlin.de/SBB0001A71800000000,
bahnsen622,15,73,33,2,"J. Gesnerus vom Schnee und Eyß.","Ein nützlich und lustig Gespräche/ Von Stahl und Eisen : Darinnen dieser Metallen Würdigkeit und ArtzneyTugenden angezeiget werden / Erstlich in Spanischer Sprache geschrieben/ von ... Nicolao Monardo, und vor wenig Jahren in die Lateinische gebracht/ durch ... Carolum Clusium, Jetzo aber ... in unsere Deutsche Sprache versetzt ... durch Jeremiam Gesnerum ...
Sampt einem andern Tractätlin/ Von dem Schnee und Eyß ...","Von dem Schnee und Eyß","Gesner, Jeremias#124596509",,,,,,,,Leipzig#getty7012329,Breslau#getty7007601,"Lamberg, Abraham;Eyring, Johann",1615,4°,"Libri Chymici",,,Druck,ger,VD17,23:267523Z,,,,,,,,,,1,"in VD17 23:267523Z enthalten",http://resolver.staatsbibliothek-berlin.de/SBB0001A71800000000,
bahnsen623,15,73,34,0,"Pl. Virgilii Vieh-artzney.","Viehe Artzney : Darin aller vnd jeder zamen oder dem menschen dienstlich vn[d] gebreuchlichen thier vnd viehes, als Pferdt, Esel, Ochsen, Kü, Schwein vnd Schaff, auch Tauben, Hüner, Gens, Wasser vnd lufftvögel ... eyentlichen beschrieben wirt ; Mit sonderm fleiß auß Varrone, Plinio, Virgilio, Palladio, vnd andern bewerten natur kündigern zusamen gezogen",Viehe-Artzney,,,,,"Varro, Marcus Terentius#118626183","Plinius Secundus, Gaius#118595083","Vergilius Maro, Publius#118626574","Palladius, Rutilius Taurus Aemilianus#118789341","Frankfurt am Main#getty7005293",,"Schmidt, Peter",1566,4°,"Libri Chymici",,,Druck,ger,GBV,389035149,,,,,,,,,,1,"Nur als Mikroform nachgewiesen: Bibliotheca Palatina F1874 und F1875.",,
bahnsen624,15,73,35,0,"H. Philaretis Grundliche Beschreibung des Lapidis Philosoph. 1635.","Honori[i] Philaretis Hermopolitani. Jäger-Lust Oder Philosophischer-Nymphenfang Das ist: Gründliche und auszfürliche Beschreibung des uhralten Steines der Weisen : In welcher Nicht allein desselben Art/ Natur/und Eygenschafft/ sondern gäntzliche Praeparation ... beschrieben ... vorgestellet und begriffen ist","Jäger-Lust Oder Philosophischer-Nymphenfang","Rappolt, Thomas von#12466489X",,,,,,,,Hamburg#getty7005289,,"Rappolt, Thomas von;Werner, Heinrich",1635,4°,"Libri Chymici",Alchemie,,Druck,ger,VD17,12:631299X,,,,,,,,,,1,"Honorius Philaretes Hermopolitanus ist Pseud. für Thomas von Rappolt. Stein der Weisen = lat.: Lapis philosophorum",http://www.mdz-nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:de:bvb:12-bsb10349196-7,
bahnsen625,15,73,36,0,"Apoteker Ordnung und Tax. 1577.","Abdruck der Apoteken || Ordnung/ Auch Taxt vnd Werdierung || aller Ertzneyen/ vnd Materialien/ so auff des Raths || der Altenstadt Magdeburgk auffgerichte Apoteke verkaufft || werden/ der gemeinen Stadt vnd menniglichen/ der sich der || Apoteken zugebrauchen pfleget/ zum beṡten/ der bil=||ligkeit nach gestellet vnd geordenet ||","Abdruck der Apoteken Ordnung Auch Taxt vnd Werdierung aller Ertzneyen und Materialien",,,,,,,,,Magdeburg#getty7004456,,"Kirchner, Wolfgang",1577,4°,"Libri Chymici",Medizin,Verordnung,Druck,ger,VD16,"M 125",,,,,,,,,,1,,http://nbn-resolving.org/urn:nbn:de:gbv:3:1-149320,
bahnsen626,15,73,37,0,"H. Dürenhoffs Bericht von Terra sigillata. 1601.","Gemehrter Bericht/ Wie und was gestalt die new erfundne/ unnd nicht allein in Teutscher Nation/ Sonder auch andern weit außligenden Ländern/ von Sieben und Zweintzig Jaren hero/ viel probierte Terra Sigillata am-Waldina/ wider die Pestilentz ... und viel andere schwere Kranckheiten mehr/ ohn alle gefahr zu gebrauchen sey / Zu Nutz ... widerumb an tag gegeben. Durch den ... Herrn/ Georg am und vom Wald/ zu Dürenhoff ...","Gemehrter Bericht Wie und was gestalt die new erfundne … viel probierte Terra Sigillata am-Waldina wider die Pestilentz ... und viel andere schwere Kranckheiten mehr ohn alle gefahr zu gebrauchen sey","Am Wald, Georg#119368390",,,,,,,,Stuttgart#getty7004425,,"Fürster, Marx",1601,4°,"Libri Chymici",Medizin,,Druck,ger,VD17,3:003071Y,,,,,,,,,,1,,KEYPhttp://www.gbv.de/vd/vd17/3:003071Y,
bahnsen627,15,73,38,0,"Cabala Speculum Artis & Naturae in Alchimia. 1616.","Cabala, Speculum Artis Et Naturae, In Alchymia : exinde, Quid, Lapis Sophorum antiquissimus, rei sit, qui triplex, & tamen simplex lapis existit ... ta[m] perspicue, ac lucidissimo speculo, proposita, & quatuor aeneis laminis incisis Picturis exhibita / Per Ignotum, attamen notum ... Nunc e Germanico, Latio versa ... [Stephanus Michelspacherus Tirolensis]","Cabala, Speculum Artis Et Naturae, In Alchymia","Michelspacher, Stephan#102377405",,,,,,,,Augsburg#getty7004324,,"Michelspacher, Stephan;Franck, David",1616,4°,"Libri Chymici",Alchemie,,Druck,lat,VD17,23:292828S,,,,,,,,,,1,"Brüning, V. F. Bibliographie der alchemistischen Literatur 1134",http://diglib.hab.de/drucke/46-phys-2s/start.htm,
bahnsen628,15,73,39,0,"J. Chiffeleti Medicae & Philosophicae Observationes. 1612.","Jo. Chifletii Philosophi Ac Medici Vesontini, Singvlares Tam Ex Cvrationibvs, Qvam cadauerum sectionibus observationibus","Singulares tam ex curationibus quam cadaverum sectionibus observationibus","Chifflet, Jean#140241256",,,,,,,,Paris#getty7008038,,"Richter, Jean",1612,4°,"Libri Chymici",,,Druck,lat,GBV,146142543,,,,,,,,,,1,"Format eigentl. 8°",,
bahnsen629,15,73,40,0,"Ph. Hermani Secreet der Philosophen. 1556.","Dat secreet der philosophijen inhoudende hoemen alle aertsche dinghen, ghelijc als alluyn, solfer, coperroot ende dyer ghelijcken bereyden sal ende ghebruycken, ende oock hoemen alle olien wt den metalen distileren ende maken sal, met noch veel ander Secrete ende onghehoorde Consten daermen wonderlijcke Curatien mede doet in allen swaren ende ongheneselijcken sieckten ... altesamen ghetoghen wt den Boecken Paracelsi, door ... Philippus Hermanni ...","Dat secreet der philosophijen","Hermanni, Philippus#1055682252",,,,Paracelsus#11859169X,,,,Antwerpen#getty7007856,,"Roelants, Jan",1556,4°,"Libri Chymici",,,Druck,dut,UniCat,6260011,,,,,,,,,,1,"Format eigentl. 8°; www.unicat.be/uniCat?func=search&query=sysid:6260011",,
bahnsen630,15,73,41,0,"S. Kozack Septimanae Horologii Microscomi lib. 5. 1640.","Septimanae Horologii Macrocosmi. Liber Quintus : in quo De animalium omnium origine, speciebus, partibus, affectib[us] agitur; omnib[us] & Physicae & Medicinae studiosis lectu utilis & necessarius, atque in gratiam eorum conscriptus / a Johanne Sophronio Kozak, a Prachien M. D.","Septimanae Horologii Macrocosmi. Liber Quintus","Kozak, Johann Sophron#115686150",,,,,,,,Bremen#getty7005286,,"Villiers, Berthold de",1640,4°,"Libri Chymici",,,Druck,lat,VD17,14:681189B,,,,,,,,,,1,,http://digital.slub-dresden.de/ppn323900143,
bahnsen631,15,73,42,0,"Muntboeck met Figuren. 1586.",,,,,,,,,,,,,,,4°,"Libri Chymici",,,Druck,,,,,,,,,,,,,1,,,
bahnsen632,15,73,43,0,"Muntboeck met Figuren. Grav. 1622.",,,,,,,,,,,,,,,4°,"Libri Chymici",,,Druck,,,,,,,,,,,,,1,,,
bahnsen633,15,73,44,0,Alchimia,,,,,,,,,,,,,,,4°,"Libri Chymici",,,Druck,,,,,,,,,,,,,1,,,
bahnsen634,16,74,1,0,"B. Castellonis Lexicon Medicum Graeco Latinum. 1628.","Lexicon Medicum Graeco-Latinum",,"Castelli, Bartolomeo#124495826",,,,"Stupanus, Emmanuel#122061632",,,,Basel#getty7007269,,"Genath, Johann Jacob",1628,8°,"Libri Chymici",Medizin,Lexikon,Druck,lat,VD17,"Ausgabe nicht bestimmbar",,,,,,,,,,1,"VD17 7:703933B (Digitalisat) oder VD17 12:178984Y",http://resolver.sub.uni-goettingen.de/purl?PPN587098066,
bahnsen635,16,74,2,0,"Ph. Ulstadii Coelum Philosophorum. 1630.","Coelum Philosophorum. Das ist: Heimligkeit der Natur : darinn nicht allein zu sehen/ wie man auß Wein/ Metallen/ Früchte[n]/ Wurtzeln und Kräutern/ [et]c. Quint. Essentiam künstlich außziehen/ Item das warhafftige Aurum potabile machen möge: Sondern auch allerley geschwinde Handgriff/ zur Distillation sehr dienlich/ gelehrt und gewiesen werden / Durch Philippvm Vlstadivm, M. D.","Coelum Philosophorum. Das ist: Heimligkeit der Natur","Ulsted, Philipp#100673651",,,,,,,,Straßburg#getty7012346,,"Dietzel, Kaspar;Christoph von der Heyden Erben",1630,8°,"Libri Chymici",Chemie,Arzneibuch,Druck,ger,VD17,547:716910G,,,,,,,,,,1,,,
bahnsen636,16,74,3,0,"Bas. Valentini Letztes Testament vom Stein der Weisen. 1645.","Fratris Basilii Valentini Benedicter Ordens/ Geheime Bücher oder letztes Testament Vom grossen Stein der Uralten Weisen und andern verborgenen Geheimnussen der Natur : Auß dem Original/ so in dem hohen Altar zu Erffurt unter einem Marmorsteinen Täfflein gefunden/ nachgeschrieben. Und nunmehr auff vielfältiges Begehren der Filiis doctrinae zu gutem/ neben angehenckten zwölff Schlüsseln/ und in Kupffer gebrachten Figuren ... durch den Druck ans Liecht gebracht","Geheime Bücher oder letztes Testament Vom grossen Stein der Uralten Weisen und andern verborgenen Geheimnussen der Natur","Basilius Valentinus#118507036",,,,,,,,Straßburg#getty7012346,,"Dietzel, Kaspar",1645,8°,"Libri Chymici",Alchemie,Ordensliteratur:Benediktiner,Druck,ger,VD17,3:602906Y,,,,,,,,,,1,,http://www.mdz-nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:de:bvb:12-bsb10253093-7,
bahnsen637,16,74,4,1,"Idem [Bas. Valentini Letztes Testament vom Stein der Weisen]. 1602.",,,"Basilius Valentinus#118507036",,,,,,,,,,,,8°,"Libri Chymici",Alchemie,,Druck,,,,,,,,,,,,,1,"keine Ausgabe von 1602 nachgewiesen",,
bahnsen638,16,74,4,2,"Tanky Promptuarium Alchimiae.","Promptuarium Alchemiae, Das ist: Vornehmer gelarten Philosophen und Alchimisten Schriffte und Tractat/ von dem Stein der Weisen : sam[m]t künstlichen Alchimistischen Handgriffen ... allerley Artzneyen ... den Alchymisten und Medicis hochnöthig/ dienstlich und sehr nützlich / Den Liebhabern dieser Kunst ... zum besten/ fleissig zusammen getragen und publicirt/ Durch Joachimum Tanckium, der Ertzney Doct. ...","Promptuarium Alchemiae",,,,,"Tancke, Joachim#100631177",,,,Leipzig#getty7012329,,"Grosse, Henning d.Ä.",1610,8°,"Libri Chymici",Alchemie,,Druck,ger,VD17,"Ausgabe nicht bestimmbar",,,,,,,,,,1,"VD17 23:242222X (Erscheinungsjahr 1610; Digitalisat) oder VD17 3:301088F (Erscheinungsjahr 1614, ""Ander Buch"").",http://nbn-resolving.de/urn:nbn:de:bvb:29-bv017880163-6,
