sep=,
id,pageCat,imageCat,numberCat,itemInVolume,titleCat,titleBib,titleNormalized,author1,author2,author3,author4,contributor1,contributor2,contributor3,contributor4,place1,place2,publishers,year,format,histSubject,subjects,genres,mediaType,languages,systemManifestation,idManifestation,institutionOriginal,shelfmarkOriginal,provenanceAttribute,digitalCopyOriginal,targetOPAC,searchID,titleWork,systemWork,idWork,bound,comment,digitalCopy,copiesHAB
gandersheim727,26,,39,1,"Memoires du Comte de Brienne Tom. III. 1719","Memoires Du Comte De Brienne, Ministre & Premier Secretaire d'Etat ; Contenant les évenemens les plus remarquables du Regne de Louis XIII & de celui de Louis XIV jusqu'à la mort du Cardinal Mazarin ; Composés pour l'instruction de ses enfans: 1 ",,"Loménie De Brienne, Henri-Auguste de#128755733m",,,,,,,,Amsterdam#getty7006952,,"Bernard, Jean-Frédéric",1719,8°,"Schrank 5. Octav","Geschichte;Frankreich;Loménie de Brienne, Henri Auguste",,book,fre,BVB,BV012818994,"Landesbibliothek Coburg","F II 6/4","Hs.Besitzvermerk: ""Ce livre ma eté donné en present pour ma bibliotheque de brunshausen par le jeune sieur de Walmoden  qui me servit autre fois en qualité de Page, brunshausen Le 13. de Juin 1731. Elisabet Ernestine Antoinette Ab. d. G.""",,,,,,,1,,http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10720176-6,
gandersheim728,26,,39,2,"Memoires du Comte de Brienne Tom. III. 1719","Memoires Du Comte De Brienne, Ministre & Premier Secretaire d'Etat ; Contenant les évenemens les plus remarquables du Regne de Louis XIII & de celui de Louis XIV jusqu'à la mort du Cardinal Mazarin ; Composés pour l'instruction de ses enfans: 2",,"Loménie De Brienne, Henri-Auguste de#128755733m",,,,,,,,Amsterdam#getty7006952,,"Bernard, Jean-Frédéric",1719,8°,"Schrank 5. Octav","Geschichte;Frankreich;Loménie de Brienne, Henri Auguste",,book,fre,BVB,BV012818997,"Landesbibliothek Coburg","F II 6/4",,,,,,,,1,,http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10720177-2,
gandersheim729,26,,39,3,"Memoires du Comte de Brienne Tom. III. 1719","Memoires Du Comte De Brienne, Ministre & Premier Secretaire d'Etat ; Contenant les évenemens les plus remarquables du Regne de Louis XIII & de celui de Louis XIV jusqu'à la mort du Cardinal Mazarin ; Composés pour l'instruction de ses enfans: 3 ",,"Loménie De Brienne, Henri-Auguste de#128755733m",,,,,,,,Amsterdam#getty7006952,,"Bernard, Jean-Frédéric",1719,8°,"Schrank 5. Octav","Geschichte;Frankreich;Loménie de Brienne, Henri Auguste",,book,fre,BVB,BV012827660,"Landesbibliothek Coburg","F II 6/4",,,,,,,,1,,http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10414034-0,
gandersheim730,26,,40,1,"Testament Politique de Mr. Richelieu Tom. II. 1719.","Testament politique du Cardinal duc de Richelieu, premier ministre de France sous le règne de Louis XIII.: 1",,"Richelieu, Armand Jean du Plessis, de#118600354m","Hay Du-Chastelet, Paul#128415533m",,,,,,,Amsterdam#getty7006952,,"Janssonius van Waesberge, Hendrik",1719,12°,"Schrank 5. Octav","Geschichte;Politik;Frankreich;Memoiren;Kardinal Richelieu",,book,fre,BVB,BV023425261,,,,,,,,,,1,,http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10415544-6,
gandersheim731,26,,40,2,"Testament Politique de Mr. Richelieu Tom. II. 1719.","Testament politique du Cardinal duc de Richelieu, premier ministre de France sous le règne de Louis XIII.: 2",,"Richelieu, Armand Jean du Plessis, de#118600354m","Hay Du-Chastelet, Paul#128415533m",,,,,,,Amsterdam#getty7006952,,"Janssonius van Waesberge, Hendrik",1719,12°,"Schrank 5. Octav","Geschichte;Politik;Frankreich;Memoiren;Kardinal Richelieu",,book,fre,GVK,190852917,,,,,,,,,,1,,http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10415545-2,
gandersheim732,26,,41,1,"l'Histoire de la Vie du Pape Sixte V. 1690.","L'histoire de la vie du Pape Sixte Cinquième: 1",,"Leti, Gregorio#11900240Xm",,,,"Le Peletier, Louis Antoine#137030908m",,,,Paris#getty7008038,,"Pralard, André",1690,12°,"Schrank 5. Octav","Geschichte;Sixtus V. (Papst)",Biographie,book,fre,BVB,BV012331561,"Landesbibliothek Coburg","Q IV 9/14","Hs. Besitzvermerk (ohne Ortsangabe 01.07.1729 datiert) EEA",,,,,,,1,,http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb11236043-5,
gandersheim733,26,,41,2,"l'Histoire de la Vie du Pape Sixte V. 1690.","L'histoire de la vie du Pape Sixte Cinquième: 2",,"Leti, Gregorio#11900240Xm",,,,"Le Peletier, Louis Antoine#137030908m",,,,Paris#getty7008038,,"Pralard, André",1690,12°,"Schrank 5. Octav","Geschichte;Sixtus V. (Papst)",Biographie,book,fre,BVB,BV012331562,"Landesbibliothek Coburg","Q IV 9/14","Hs. Besitzvermerk (ohne Ortsangabe 01.07.1729 datiert) EEA",,,,,,,1,,http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb11236044-1,
gandersheim734,26,,42,0,"Histoire de Pirates Anglois avec la Vie et les Avantures de deux Femmes Pirates Maria Read et Anne Bonny.","Histoire des pirates anglois depuis leur etablissement dans l'isle de la Providence, jusqu'à present, contenant toutes les avantures sic , pirateries, meurtres, cruautez & excez. Avec la vie et les avantures des deux femmes pirates Marie Read & Anne Bonny",,"Johnson, Charles#129648442m",,,,,,,,Paris#getty7008038,,"Ganeau, Etienne;Cavelier, Guillaume II.",1726,12°,"Schrank 5. Octav",Geschichte;Seeräuberei;Seerecht;Handelsrecht;Großbritannien,,book,fre,BVB,BV001529545,,,,,,,,,,1,"Ausgabe vermutet",http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10070381-6,
gandersheim735,26,,43,0,"Lettres du Cardinal Bentivoglio. 1713.","Lettres du Cardinal Bentivoglio sur diverses matières de politique & autres importans sujets",,"Bentivoglio, Guido#11924358Xm",,,,"Veneroni, Giovanni#124754686m",,,,Brüssel#getty7007868,,"T’Serstevens, François",1713,12°,"Schrank 5. Octav","Lettres;Kardinal Cornelio Bentivoglio d'Aragona",Sammlung;Briefsammlung,book,ita;fre,BVB,BV042389531,"Landesbibliothek Coburg","G I 5/7",,,,,,,,1,,http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10404846-2,
gandersheim736,26,,44,1,"Le Magazin l'Epilogeur Tom. II. 1743.","Le Magazin des evenemens de tous genres, passez, presens et futurs, ou l'epilogueur politique, galant & critique. Par Mr. R. D. M. 2. ed : [6] : [... Decembre 1742 - Fevrier 1743 ...]",,"Rousset de Missy, Jean#119145936",,,,,,,,Amsterdam#getty7006952,,"Ryckhoff, Jacobus Junior",1743,,"Schrank 5. Octav","Geschichte und Politik Europas",Zeitschrift,journal,fre,ÖNB,AC10091585,,,,,,,,,,1,,http://data.onb.ac.at/ABO/%2BZ175298001,
gandersheim737,26,,44,2,"Le Magazin l'Epilogeur Tom. II. 1743.","Le Magazin des evenemens de tous genres, passez, presens et futurs, ou l'epilogueur politique, galant & critique. Par Mr. R. D. M. 2. ed : [7] : [... Avril - Juin 1743 ...]",,"Rousset de Missy, Jean#119145936",,,,,,,,Amsterdam#getty7006952,,"Ryckhoff, Jacobus Junior",1743,,"Schrank 5. Octav","Geschichte und Politik Europas",Zeitschrift,journal,fre,ÖNB,AC10091585,,,,,,,,,,1,"Forts.: L' épilogueur politique, galant et critique",http://data.onb.ac.at/ABO/%2BZ175297902,
gandersheim738,26,,45,1,"Le vrai Patriote d'Hollande. 1748.","Le vrai patriote Hollandois, ou reflexions sur les affaires présentes de l'Europe: 1",,"Rousset de Missy, Jean#119145936",,,,,,,,Amsterdam#getty7006952,,"Ryckhoff, Jacobus Junior","1. 1748",,"Schrank 5. Octav","Geschichte und Politik Europas",Zeitschrift,journal,fre,BVB,BV022291743,,,,,,,,,,1,,http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10739121-1,
gandersheim739,26,,45,2,"Le vrai Patriote d'Hollande. 1748.","Le vrai patriote Hollandois, ou reflexions sur les affaires présentes de l'Europe: 2",,"Rousset de Missy, Jean#119145936",,,,,,,,Amsterdam#getty7006952,,"Ryckhoff, Jacobus Junior","2. 1748",,"Schrank 5. Octav","Geschichte und Politik Europas",Zeitschrift,journal,fre,BVB,BV022291756,,,,,,,,,,1,,http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10739122-6,
gandersheim740,26,,45,3,"Le vrai Patriote d'Hollande. 1748.","Le vrai patriote Hollandois, ou reflexions sur les affaires présentes de l'Europe: 3",,"Rousset de Missy, Jean#119145936",,,,,,,,Amsterdam#getty7006952,,"Ryckhoff, Jacobus Junior","3. 1748",,"Schrank 5. Octav","Geschichte und Politik Europas",Zeitschrift,journal,fre,BVB,BV022291776,,,,,,,,,,1,,http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10739123-2,
gandersheim741,26,,45,4,"Le vrai Patriote d'Hollande. 1748.","Le vrai patriote Hollandois, ou reflexions sur les affaires présentes de l'Europe: 4",,"Rousset de Missy, Jean#119145936",,,,,,,,Amsterdam#getty7006952,,"Ryckhoff, Jacobus Junior","4. 1749",,"Schrank 5. Octav","Geschichte und Politik Europas",Zeitschrift,journal,fre,BVB,BV022291787,,,,,,,,,,1,,http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10739124-7,
gandersheim742,26,,45,5,"Le vrai Patriote d'Hollande. 1748.","Le vrai patriote Hollandois, ou reflexions sur les affaires présentes de l'Europe: 5",,"Rousset de Missy, Jean#119145936",,,,,,,,Amsterdam#getty7006952,,"Ryckhoff, Jacobus Junior","5. 1749",,"Schrank 5. Octav","Geschichte und Politik Europas",Zeitschrift,journal,fre,BVB,BV022291809,,,,,,,,,,1,,http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10739125-2,
gandersheim743,26,,45,6,"Le vrai Patriote d'Hollande. 1748.","Le vrai patriote Hollandois, ou reflexions sur les affaires présentes de l'Europe: 6",,"Rousset de Missy, Jean#119145936",,,,,,,,Amsterdam#getty7006952,,"Ryckhoff, Jacobus Junior","6. 1750",,"Schrank 5. Octav","Geschichte und Politik Europas",Zeitschrift,journal,fre,BVB,BV022291822,,,,,,,,,,1,"Vorg.: L' avocat pour et contre, ou réflexions sur les affaires présentes de l'Europe; Forts.: L' épilogueur moderne, historique, galant et moral",http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10739126-8,
gandersheim744,26,,46,1,"L'Avocat pour et contre ou Reflexion. 1746.","L'Avocat pour et contre, ou réflexions sur les affaires présentes de l'Europe: Tome 1. 1746, 21. Feb.-11. Juli",,"Rousset de Missy, Jean#119145936",,,,,,,,Amsterdam#getty7006952,,"Ryckhoff, Jacobus Junior","1 . 1746",,"Schrank 5. Octav","Geschichte und Politik Europas",Zeitschrift,journal,fre,ZDB,2793686-7 ,"Landesbibliothek Coburg","F I 8/13(1/2)",,,,,,,,1,,https://reader.digitale-sammlungen.de/resolve/display/bsb10404778.html,
gandersheim745,26,,46,2,"L'Avocat pour et contre ou Reflexion. 1746.","L'Avocat pour et contre, ou réflexions sur les affaires présentes de l'Europe: Tome 2. 1746, 18. Juli-7. Nov. 1746",,"Rousset de Missy, Jean#119145936",,,,,,,,Amsterdam#getty7006952,,"Ryckhoff, Jacobus Junior","2. 1746",,"Schrank 5. Octav","Geschichte und Politik Europas",Zeitschrift,journal,fre,ZDB,2793686-7 ,"Landesbibliothek Coburg","F I 8/13(1/2)",,,,,,,,1,,https://reader.digitale-sammlungen.de/resolve/display/bsb10404779.html,
gandersheim746,26,,46,3,"L'Avocat pour et contre ou Reflexion. 1746.","L'Avocat pour et contre, ou réflexions sur les affaires présentes de l'Europe: Tome 3. 1747, 21. Nov 1746- 20. März 1747",,"Rousset de Missy, Jean#119145936",,,,,,,,Amsterdam#getty7006952,,"Ryckhoff, Jacobus Junior","3. 1746/47",,"Schrank 5. Octav","Geschichte und Politik Europas",Zeitschrift,journal,fre,ZDB,2793686-7 ,,,,,,,,,,1,,https://reader.digitale-sammlungen.de/resolve/display/bsb10404780.html,
gandersheim747,26,,46,4,"L'Avocat pour et contre ou Reflexion. 1746.","L'Avocat pour et contre, ou réflexions sur les affaires présentes de l'Europe: Tome 4. 1747, 27. März-7. Aug.",,"Rousset de Missy, Jean#119145936",,,,,,,,Amsterdam#getty7006952,,"Ryckhoff, Jacobus Junior","4. 1746/47",,"Schrank 5. Octav","Geschichte und Politik Europas",Zeitschrift,journal,fre,ZDB,2793686-7 ,,,,,,,,,,1,,https://reader.digitale-sammlungen.de/resolve/display/bsb10404781.html,
gandersheim748,26,,46,5,"L'Avocat pour et contre ou Reflexion. 1746.","L'Avocat pour et contre, ou réflexions sur les affaires présentes de l'Europe: Tome 5. 1747, 14. Aug.-27. Nov.",,"Rousset de Missy, Jean#119145936",,,,,,,,Amsterdam#getty7006952,,"Ryckhoff, Jacobus Junior","5. 1747",,"Schrank 5. Octav","Geschichte und Politik Europas",Zeitschrift,journal,fre,ZDB,2793686-7 ,,,,,,,,,,1,"Vorg.: Le Démosthène moderne ou reflexions sur les affaires présentes de l'Europe; Forts.: Le vrai patriote hollandois ou réflexions sur les affaires présentes de l'Europe",https://reader.digitale-sammlungen.de/resolve/display/bsb10404782.html,
gandersheim749,26,,47,1,"Le Demosthene Moderne 1745.","Le Démosthène moderne ou reflexions sur les affaires présentes de l'Europe: 1. 1745",,"Rousset de Missy, Jean#119145936",,,,,,,,Utrecht#getty7006926,,"Lobedanius, Arnoldus","1. 1745",,"Schrank 5. Octav","Geschichte und Politik Europas",Zeitschrift,journal,fre,BVB,BV012592327,"Landesbibliothek Coburg","F I 8/13",,,,,,,,1,"Forts.: L' avocat pour et contre, ou réflexions sur les affaires présentes de l'Europe",https://gallica.bnf.fr/ark:/12148/bpt6k6565921w?rk=42918;4,
gandersheim750,26,,47,2,"Le Demosthene Moderne 1745.","Le Démosthène moderne ou reflexions sur les affaires présentes de l'Europe: 2. 1745, 13. Dez.-1746, 14. Febr.",,"Rousset de Missy, Jean#119145936",,,,,,,,Utrecht#getty7006926,,"Lobedanius, Arnoldus","2. 1745/46",,"Schrank 5. Octav","Geschichte und Politik Europas",Zeitschrift,journal,fre,BVB,BV012592327,"Landesbibliothek Coburg","F I 8/13",,,,,,,,1,,https://gallica.bnf.fr/ark:/12148/bpt6k6564054v?rk=21459;2,
gandersheim751,26,,48,0,"Testament Politique de Mr. Louvois. 1695.","Testament politique du marquis de Louvois, premier ministre d'Etat sous le regne de Louis XIV. roy de France",,"Courtilz de Sandras, Gatien, de#118642170m",,,,,,,,"Köln (fingiert)#getty7004446",,"Le Politique",1695,12°,"Schrank 5. Octav","Geschichte;Frankreich;Kriegsminister;Louvois, François-Michel Le Tellier, de",,book,fre,VD17,1:066798L,,,,,,,,,,1,,http://nbn-resolving.de/urn:nbn:de:gbv:3:1-13420,
gandersheim752,26,,49,0,"Memoires de la Chretiente p Msr. Chevalier Temple 1692.","Mémoires de ce qui s'est passé dans la chrétienté, depuis le commencement de la guerre en 1672 jusqu'à la paix conclue en 1679...",,"Temple, William#118801619m",,,,"Du Cros, Joseph August#100464106m",,,,"Den Haag#getty7006810",,"Moetjens, Adriaen",1692,12°,"Schrank 5. Octav",Geschichte,Brief;Streitschrift:polit.,book,fre,VD17,1:071110W,,,,,,,,,,1,,http://data.onb.ac.at/ABO/%2BZ169348709,
gandersheim753,26,,50,0,"Histoire des Intrigues Galantes de la Reine. 1697.","Histoire des intrigues galantes de la Reine Christine de Suède et de sa cour pendant son séjour à Rome",,"Franckenstein, Christian Gottfried#115508678m",,,,,,,,Amsterdam#getty7006952,,"Henri, Jan",1697,8°,"Schrank 5. Octav","Geschichte;Skandinavien;Schweden;Christine (Schweden, Königin)",,book,fre,BVB,BV004270080,,,,,,,,,,1,,http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb11173688-3,
gandersheim754,26,,51,0,"Histoire Secrete de La Maison D. Medicis. 1685.","Les Anecdotes De Florence, Ou L'Histoire Secrète De La Maison De Medicis",,"Varillas, Antoine#100047548m",,,,,,,,"Den Haag#getty7006810",,"Leers, Arnout (II.)",1685,12°,"Schrank 5. Octav","Geschichte;politische Geschichte;Italien;Toskana;Florenz;Medici (Familie)",,book,fre,GVK,139152776,,,,,,,,,,1,,http://data.onb.ac.at/ABO/%2BZ175788508,
gandersheim755,26,,52,0,"La Vie du Comte de Turenne p Puissons 1686.","La Vie Du Vicomte De Turenne, Maréchal General des Camps & Armées du Roi, Colonel General de la Cavalerie Legere de France, & Gouverneur du haut & bas Limosin",,"DuBuisson, ...#115525173m","Courtilz de Sandras, Gatien de#118642170m",,,,,,,"Köln (fingiert)#getty7004446",,"Clou, Jean de",1686,12°,"Schrank 5. Octav","Geschichte;Frankreich;Louis XIV. (Frankreich, König);Turenne, Henri de La Tour d'Auvergne;Kriegskunde",,book,fre,VD17,23:638927E,"Landesbibliothek Coburg","F I 8/5",,,,,,,,1,,http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10067502-0,
gandersheim756,26,,53,1,"l'Histoire de France p. Varillas. 1686.","Histoire de François I. Par Monsr. Varillas: 1",,"Varillas, Antoine#100047548m",,,,,,,,"Den Haag#getty7006810",,"Leers, Arnout (II.)",1686,12°,"Schrank 5. Octav","Geschichte;Frankreich;François I. (Frankreich, König)",,book,fre,BVB,BV008021288,,,,,,,,,,1,,http://data.onb.ac.at/ABO/%2BZ220899703,
gandersheim757,26,,53,2,"l'Histoire de France p. Varillas. 1686.","Histoire de François I. Par Monsr. Varillas: 2",,"Varillas, Antoine#100047548m",,,,,,,,"Den Haag#getty7006810",,"Leers, Arnout (II.)",1686,12°,"Schrank 5. Octav","Geschichte;Frankreich;François I. (Frankreich, König)",,book,fre,BVB,BV008021290,,,,,,,,,,1,,http://data.onb.ac.at/ABO/%2BZ220899806,
gandersheim758,26,,53,3,"l'Histoire de France p. Varillas. 1686.","Histoire de François I. Par Monsr. Varillas: 3",,"Varillas, Antoine#100047548m",,,,,,,,"Den Haag#getty7006810",,"Leers, Arnout (II.)",1686,12°,"Schrank 5. Octav","Geschichte;Frankreich;François I. (Frankreich, König)",,book,fre,BVB,BV008021291,,,,,,,,,,1,,http://data.onb.ac.at/ABO/%2BZ220899806,
gandersheim759,26,,54,0,"Histoire Generale de l'Empire du Mogol. 1708.","Histoire generale de l'empire du Mogol depuis sa fondation, sur les memoires Portugais de M. Manouchi",,"Manucci, Niccolao#119065800m",,,,"Catrou, François#100076149m",,,,"Den Haag#getty7006810",,"Voys, Guillaume de",1708,12°,"Schrank 5. Octav",Geschichte;Persien;Indien;Großmogul,,book,fre,BVB,BV002306893,,,,,,,,,,1,,http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10433385-2,
gandersheim760,26,,55,0,"La Præsomption Punie Comedie. 1743.","La présomtion punie: comédie; représentée pour la Première fois ... le 2/d Février 1743 à Prague",,,,,,,,,,Prag#getty7006464,,"Gretz, Frederick;Berkoske, Laurens (II)",1743,8°,"Schrank 5. Octav",,Komödie;Belletristik,book,fre,GVK,15095154X,,,,,,,,,,1,,https://books.google.de/books?id=t71ZAAAAcAAJ&printsec=frontcover&hl=de&source=gbs_ge_summary_r&cad=0#v=onepage&q&f=false,
gandersheim761,26,,56,0,"Consulation de Mrs. les Advocats p Mr. Leveque de Senez. 1728.","Consultation De Mrs. Les Avocats Du Parlement de Paris, au sujet du Jugement rendu à Ambrun Contre Mr. L'Evêque de Senez",,"Aubry, Jacques-Charles#131364723m",,,,,,,,Rotterdam#getty7006792,,"Beman, Jan Daniel",1728,8°,"Schrank 5. Octav","Theologie;Dogmatik;Konfessionskunde;Jansenismus Katholizismus;Polemik;Soanen, Jean, Bischof von Senez (1647-1740)",,book,fre,BVB,BV001396563,,,,,,,,,,1,,http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10545361-0,
gandersheim762,26,,57,0,"l'Oracle de ce Siecle. 1743.","L'Oracle De Ce Siecle, Consulté Par Les Souverains De La Terre",,"Gautier de Faget#101793553m",,,,,,,,London#getty7011781,,"Aux dépens de la Compagnie",1743,8°,"Schrank 5. Octav","Geschichte;Zeitgeschichte;18. Jahrhundert;Politik;Polemik",,book,fre,GVK,552578894,,,,,,,,,,1,,http://erf.sbb.spk-berlin.de/han/483860689/find.galegroup.com/ecco/infomark.do?userGroupName=sbbpk&contentSet=ECCOArticles&docType=ECCOArticles&bookId=0663501500&type=getFullCitation&tabID=T001&prodId=ECCO&docLevel=TEXT_GRAPHICS&version=1.0&source=library,
gandersheim763,26,,58,0,"La Pratique de l'education De Princes. 1686.","La Pratique De L'Education Des Princes",,"Varillas, Antoine#100047548",,,,,,,,Amsterdam#getty7006952,,"Wetstein, Jacob;Desbordes, Henri",1686,8°,"Schrank 5. Octav","Geschichte;Karl V. (Kaiser);Guillaume de Croy;Prinzenerziehung",,book,fre,BVB,BV042364640,"Landesbibliothek Coburg","F II 6/74",,,,,,,,1,,http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10764464-5,
gandersheim764,26,,59,0,"Memoires de Mr. Molesworth. 1694.","Mémoires De M. Molesworth, Envoié de sa Majesté Britannique à la Cour de Danemarc l'an 1692",,"Molesworth, Robert#1090015151m",,,,,,,,Nancy#getty7008412,,"chez l'imprimeur",1694,8°,"Schrank 5. Octav",Geschichte;Dänemark,Gesandtschaftsbericht,book,fre,BVB,BV001537102,,,,,,,,,,1,,http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10452127-6,
gandersheim765,26,,60,0,"Histoire de la Vie et du Proces de Louis Domingve Cartouche. 1722.","Histoire de la vie et du procès de Louis Dominique Cartouche et de plusieurs de ses complices",,"Néaulme, Jean#100850030m",,,,,,,,"Den Haag#getty7006810",,"Néaulme, Jean",1722,12°,"Schrank 5. Octav","Geschichte;Frankreich;Strafrecht;Strafverfahren;Cartouche, Louis Dominique",,book,fre,BVB,BV011986679,,,,,,,,,,1,,http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb11235867-3,
gandersheim766,26,,61,0,"Memoires de Communes. 1513.",,,,,,,,,,,,,,,,"Schrank 5. Octav",,,book,,,,,,,,,,,,,1,"Nicht identifizierbar",,
gandersheim767,26,,62,0,"L'Histoire du Sr. Abbe Comte de Buquoi 1719.","Evénement Des Plus Rares Ou L'Histoire Du Sr. Abbé Comte de Buquoy: Singulierement Son Evasion Du Fort-L'eveque Et De La Bastille Lallemand à Cote, revue [et] augmentée",,"Du Noyer, Anne-Marguerite#100115454f","Bucquoy, Jean-Albert d'Archambaud, comte de#1090225164m",,,,,,,"Frankfurt am Main#getty7005293",,"Franchise, Jean de la",1719,12°,"Schrank 5. Octav","Bucquoy, Jean Albert D'Archambaud de",,book,fre,BVB,BV042702768,"Landesbibliothek Coburg","M III 10/8","Hs. Besitzvermerk (ohne Ortsangabe 11.02.1727 datiert EEA): ""les aventures de M le Comte de buquoit m'ont eté envoiées par lui-même.""",,,,,,,1,"Erschienen ""à Bonnefoi"" (i.e. Frankfurt/Main)",https://gallica.bnf.fr/ark:/12148/bpt6k740518.image,
gandersheim768,26,,63,0,"le Porte-Feuille de Mr. L. D. F. 1695.","Le Porte-feuille de Monsieur L. D. F.***",,"La Faille, Germain, de#128413530m",,,,,,,,"Köln (fingiert)#getty7004446",,"[Verlag nicht nachweisbar]",1695,12°,"Schrank 5. Octav",,Belletristik,book,fre,VD17,23:329914V,,,,,,,,,,1,"Mehrere Ausgaben. Erscheinungsjahr des Werkes in der Stiftsbibliothek Gandersheim nicht verifizierbar",https://reader.digitale-sammlungen.de/resolve/display/bsb10093124.html,
gandersheim769,26,,64,0,"Essais de Theodice.","Essais de theodicée, oder, Betrachtung der Gütigkeit Gottes, der Freyheit des Menschen und des Ursprungs des Bösen nebst der durch ihre selbst eigene Gerechtigkeit vertheidigten göttlichen Sache, welcher vorgefügt ein Discours von der Übereinstimmung des Glaubens mit der Vernunfft, samt angehängeten Anmerckungen über Mons. Hobbes",,"Leibniz, Gottfried Wilhelm#1014915856m",,,,,,,,Amsterdam#getty7006952,,"Boutesteyn, Cornelis II.",1720,8°,"Schrank 5. Octav","Religionsphilosophie;Gott;Hobbes, Thomas, Theodizee",,book,ger,BVB,BV042406840,"Landesbibliothek Coburg","B I 11/28",,,,,,,,1,"Dem Bestand in der Landesbibliothek Coburg entsprechend verifiziert.",https://reader.digitale-sammlungen.de/resolve/display/bsb10043739.html,
gandersheim770,26,,65,1,"Remarques sur la Langue Francoise de Vaugelas Ao 1690.","Remarques Sur La Langue Françoise De Monsieur Vaugelas: 1",,"Vaugelas, Claude Favre de#118804014m",,,,"Corneille, Thomas#118670115m",,,,Amsterdam#getty7006952,,"Mortier, Pieter",1690,12°,"Schrank 5. Octav",Französisch,,book,fre,BVB,BV014037224,,,,,,,,,,1,,https://archive.org/details/bub_gb__ZUfYwv7e9cC/page/n7,
gandersheim771,26,,65,2,"Remarques sur la Langue Francoise de Vaugelas Ao 1690.","Remarques Sur La Langue Françoise De Monsieur Vaugelas: 2",,"Vaugelas, Claude Favre de#118804014m",,,,"Corneille, Thomas#118670115m",,,,Amsterdam#getty7006952,,"Mortier, Pieter",1690,12°,"Schrank 5. Octav",Französisch,,book,fre,GVK,151824665,,,,,,,,,,1,,https://archive.org/details/bub_gb_x1jR2kiKn7IC/page/n7,
gandersheim772,26,,66,0,"Minorque Conquise Poeme Heroique, 1756.","Minorque conquise, poeme heroique en quatre chants",,"Brunet, Pierre-Nicolas#181035588m",,,,,,,,Genf#getty7007279,,"La veuve Delormel & fils",1756,8°,"Schrank 5. Octav",Krieg;Menorca,Lyrik;Belletristik,book,fre,ÖNB,AC09742654,,,,,,,,,,1,,http://data.onb.ac.at/ABO/%2BZ15565730X,
gandersheim773,26,,67,0,"Lettres d'un Voyageur actuellement à Dantzig. 1756.","Lettre d'un voyageur actuellement à Dantzig à un ami de Stralsund sur la guerre qui vient de s'allumer dans l'empire",,"Marconnay, Louis-Olivier de#131404849",,,,,,,,"s. l.",,"[Verlag nicht nachweisbar]",1756,8°,"Schrank 5. Octav","Preußen;Deutschland;Siebenjähriger Krieg",,book,fre,VD18,90339460,,,,,,,,,,1,,http://resolver.staatsbibliothek-berlin.de/SBB00018B5D00000000,
gandersheim774,26,,68,0,"Reflexions d'un militaire. 1759.","Reflexions d'un militaire sur l'utilitate de la religion pour la conduite des armées et le gouvernement des peuples, addressées au gouvernement à l'état militaire et à la magistrature",,"Mauvillon, Éléazar de#115627995m",,,,,,,,London#getty7011781,,"Nourse, Jean",1759,12°,"Schrank 5. Octav",Kriegskunde,,book,fre,GVK,887124089,,,,,,,,,,1,,http://data.onb.ac.at/ABO/%2BZ202745405,
gandersheim775,26,,69,0,"l'histoire de Madame la Marquise de Pompadour. 1759.","L'Histoire De Madame La Marquise De Pompadour",,"Fauques, Marianne-Agnès Pillement#100148786f",,,,,,,,London#getty7011781,,"Hooper, Samuel",1759,8°,"Schrank 5. Octav","Geschichte;Frankreich;Pompadour, Jeanne Antoinette Poisson (marquise de)",,book,fre;eng,ÖNB,AC09852586,,,,,,,,,,1,,http://data.onb.ac.at/ABO/%2BZ176782502,
gandersheim776,26,,70,0,"Poesies Diverses à Berlin. 1760.","Poesies diverses",,"Friedrich II. (Preußen, König)#118535749m",,,,,,,,Berlin#getty7003712,,"Voss, Christian Friedrich",1760,8°,"Schrank 5. Octav",,Lyrik,book,fre,ÖNB,AC09875544,,,,,,,,,,1,,http://data.onb.ac.at/ABO/%2BZ183561006,
